Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,10/31/20 17:42,FALSE,Waltham Running,0.15,13,00:45.5,186,188,5:10,4:58,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,00:45.5,1,0,00:45.5,00:45.5,39,44
Running,10/3/20 17:39,FALSE,Waltham Running,0.12,9,00:35.7,190,198,5:10,4:53,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:35.7,1,0,0:00:35,00:35.7,39,45
Running,11/26/18 16:17,FALSE,Ossining Running,0.06,4,00:17.2,192,192,5:10,4:48,--,--,1.62,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:16,00:17.2,240,241
Running,12/12/20 13:29,FALSE,Ossining Running,0.13,10,00:39.6,190,198,5:10,4:42,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:39.6,1,0,0:00:39,00:39.6,308,316
Running,12/3/20 15:39,FALSE,Ossining Running,0.24,21,01:14.6,192,200,5:10,4:32,23,--,1.62,0,0,0,0,0,0:00,0,0:00,No,01:14.6,1,0,0:01:14,01:14.6,157,190
Running,10/10/20 16:49,FALSE,Waltham Running,0.12,10,00:37.3,186,190,5:09,5:06,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,00:37.3,1,0,00:37.3,00:37.3,39,46
Running,11/7/20 17:20,FALSE,Waltham Running,0.12,9,00:35.6,188,202,5:09,4:58,--,--,1.66,0,0,0,0,0,0:00,0,0:00,No,00:35.5,1,0,0:00:35,00:35.6,39,45
Running,10/3/20 17:37,FALSE,Waltham Running,0.12,9,00:35.6,196,200,5:09,4:51,--,--,1.6,0,0,0,0,0,0:00,0,0:00,No,00:35.6,1,0,0:00:35,00:35.6,39,46
Running,11/26/20 17:24,FALSE,Ossining Running,0.26,23,01:21.6,186,190,5:09,4:50,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,01:21.6,1,0,01:21.6,01:21.6,307,318
Running,1/2/21 13:59,FALSE,Ossining Running,0.15,14,00:44.9,186,192,5:09,4:45,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,00:44.9,1,0,00:44.9,00:44.9,240,245
Running,9/15/20 19:04,FALSE,Waltham Running,0.12,10,00:37.1,194,200,5:08,5:00,--,--,1.62,0,0,0,0,0,0:00,0,0:00,No,00:37.1,1,0,00:37.1,00:37.1,39,46
Running,10/3/20 17:41,FALSE,Waltham Running,0.12,10,00:35.8,188,192,5:08,4:59,--,--,1.67,0,0,0,0,0,0:00,0,0:00,No,00:35.8,1,0,00:35.8,00:35.8,39,46
Running,12/12/20 13:41,FALSE,Ossining Running,0.13,10,00:39.2,192,194,5:08,4:57,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:39.2,1,0,0:00:39,00:39.2,308,315
Running,12/3/18 16:02,FALSE,Ossining Running,0.26,23,01:21.2,186,192,5:08,4:47,--,--,1.69,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:20,01:21.2,240,245
Running,11/8/18 16:12,FALSE,Ossining Running,0.2,17,01:01.6,184,190,5:08,4:33,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:00,01:01.6,240,245
Running,5/2/19 16:13,FALSE,Running,0.26,23,01:19.9,186,196,5:08,4:32,--,--,1.69,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:19,01:19.9,308,318
Running,10/10/20 16:37,FALSE,Waltham Running,0.12,10,00:37.3,194,196,5:07,5:12,--,--,1.62,0,0,0,0,0,0:00,0,0:00,No,00:37.3,1,0,00:37.3,00:37.3,39,46
Running,11/8/18 16:30,FALSE,Ossining Running,0.18,15,00:56.3,176,192,5:07,4:46,--,--,1.78,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:55,00:56.3,240,245
Running,9/15/20 19:09,FALSE,Waltham Running,0.12,10,00:36.1,192,194,5:06,5:03,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:36.1,1,0,0:00:36,00:36.1,39,46
Running,12/12/20 13:31,FALSE,Ossining Running,0.13,11,00:40.0,190,198,5:06,4:59,--,--,1.66,0,0,0,0,0,0:00,0,0:00,No,00:39.1,1,0,00:40.0,00:40.0,307,315
Running,1/2/21 13:53,FALSE,Ossining Running,0.14,14,00:44.4,188,190,5:06,4:54,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,00:44.4,1,0,0:00:44,00:44.4,240,245
Running,10/27/20 15:57,FALSE,Waltham Running,0.27,23,01:22.6,192,194,5:05,4:59,--,--,1.65,0,0,0,0,0,0:00,0,0:00,No,01:22.6,1,0,0:01:22,01:22.6,39,45
Running,10/31/20 17:40,FALSE,Waltham Running,0.15,12,00:45.5,186,190,5:05,4:58,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:45.5,1,0,0:00:45,00:45.5,39,44
Running,12/12/20 13:39,FALSE,Ossining Running,0.13,11,00:39.5,190,196,5:05,4:57,--,--,1.66,0,0,0,0,0,0:00,0,0:00,No,00:39.5,1,0,00:39.5,00:39.5,307,316
Running,12/12/20 13:34,FALSE,Ossining Running,0.13,11,00:39.6,190,198,5:05,4:50,--,--,1.67,0,0,0,0,0,0:00,0,0:00,No,00:39.6,1,0,00:39.6,00:39.6,307,315
Running,10/27/20 15:53,FALSE,Waltham Running,0.27,24,01:22.6,194,200,5:05,4:49,--,--,1.63,0,0,0,0,0,0:00,0,0:00,No,01:22.6,1,0,0:01:22,01:22.6,39,46
Running,11/28/20 16:54,FALSE,Ossining Running,0.13,10,00:39.0,190,194,5:04,4:56,--,--,1.67,0,0,0,0,0,0:00,0,0:00,No,00:39.0,1,0,0:00:38,00:39.0,309,318
Running,12/12/20 13:43,FALSE,Ossining Running,0.13,11,00:39.7,190,198,5:04,4:48,--,--,1.67,0,0,0,0,0,0:00,0,0:00,No,00:39.7,1,0,00:39.7,00:39.7,308,316
Running,10/31/20 17:37,FALSE,Waltham Running,0.15,12,00:45.5,186,190,5:04,4:47,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:45.5,1,0,0:00:45,00:45.5,39,43
Running,10/20/20 19:51,FALSE,Waltham Running,0.27,23,01:21.9,186,190,5:03,4:51,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,01:21.9,1,0,01:21.9,01:21.9,46,48
Running,1/2/19 15:08,FALSE,Ossining Running,0.54,47,02:44.7,186,194,5:03,4:33,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:43,02:44.7,240,246
Running,10/24/20 16:42,FALSE,Waltham Running,0.13,11,00:40.5,184,188,5:02,5:06,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,00:40.5,1,0,00:40.5,00:40.5,46,48
Running,11/4/20 17:28,FALSE,Waltham Running,0.27,23,01:21.4,186,190,5:02,5:00,--,--,1.72,0,0,0,0,0,0:00,0,0:00,No,01:21.4,1,0,01:21.4,01:21.4,39,45
Running,11/4/20 17:23,FALSE,Waltham Running,0.27,23,01:21.8,186,190,5:02,4:56,--,--,1.72,0,0,0,0,0,0:00,0,0:00,No,01:21.8,1,0,01:21.8,01:21.8,39,45
Running,11/7/20 17:22,FALSE,Waltham Running,0.12,9,00:35.5,188,190,5:02,4:56,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:35.5,1,0,0:00:35,00:35.5,39,45
Running,10/24/20 16:47,FALSE,Waltham Running,0.13,11,00:39.5,186,188,5:02,4:47,--,--,1.72,0,0,0,0,0,0:00,0,0:00,No,00:39.5,1,0,0:00:39,00:39.5,46,48
Running,11/28/20 16:59,FALSE,Ossining Running,0.13,11,00:38.9,190,192,5:02,4:47,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,00:38.9,1,0,00:38.9,00:38.9,308,317
Running,3/13/19 16:45,FALSE,Ossining - Running,0.25,22,01:15.6,184,192,5:02,4:46,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:13,01:15.6,307,318
Running,4/1/19 16:01,FALSE,Running,0.19,14,00:56.2,172,202,5:02,3:25,--,--,1.86,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:55,00:56.2,--,--
Running,11/7/20 17:17,FALSE,Waltham Running,0.12,9,00:34.9,196,202,5:00,4:49,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:34.9,1,0,00:34.9,00:34.9,39,45
Running,12/5/20 14:50,FALSE,Ossining Running,0.13,11,00:39.7,188,192,5:00,4:47,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:39.7,1,0,00:39.7,00:39.7,309,318
Running,12/12/20 13:23,FALSE,Ossining Running,0.13,10,00:38.9,196,200,5:00,4:42,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:38.9,1,0,0:00:38,00:38.9,308,317
Running,12/12/18 16:14,FALSE,Ossining Running,0.27,23,01:20.7,186,192,5:00,4:31,--,--,1.73,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:18,01:20.7,240,251
Running,11/21/20 16:14,FALSE,Ossining Running,0.01,--,00:02.1,150,150,4:59,10:15,--,--,0,0,0,0,0,0,0:00,0,0:00,No,00:02.1,1,0,0:00:02,00:02.1,316,316
Running,12/5/20 14:45,FALSE,Ossining Running,0.13,10,00:38.5,192,194,4:59,4:46,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,00:38.5,1,0,0:00:38,00:38.5,309,318
Running,9/29/20 19:04,FALSE,Waltham Running,0.25,22,01:16.3,194,202,4:59,4:43,--,--,1.66,0,0,0,0,0,0:00,0,0:00,No,01:16.3,1,0,0:01:16,01:16.3,39,44
Running,12/5/20 14:47,FALSE,Ossining Running,0.13,10,00:38.3,192,194,4:59,4:42,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,00:38.3,1,0,0:00:38,00:38.3,309,318
Running,11/28/20 17:01,FALSE,Ossining Running,0.13,10,00:38.3,190,192,4:59,4:41,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:38.3,1,0,0:00:38,00:38.3,309,318
Running,5/2/19 16:19,FALSE,Running,0.27,23,01:20.0,190,196,4:59,4:33,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:16,01:20.0,306,318
Running,11/8/18 16:15,FALSE,Ossining Running,0.36,30,01:46.7,186,200,4:59,4:17,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:44,01:46.7,240,245
Running,11/21/20 16:09,FALSE,Ossining Running,0.13,10,00:38.6,190,198,4:59,4:14,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:38.6,1,0,0:00:38,00:38.6,306,316
Running,4/21/19 19:10,FALSE,Running,0.25,20,01:15.6,194,198,4:59,3:49,--,--,1.66,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:14,01:15.6,--,--
Running,8/13/20 12:32,FALSE,Running,0.13,9,00:38.2,194,200,4:59,3:46,--,--,1.66,0,0,0,0,0,0:00,0,0:00,No,00:38.2,1,0,0:00:38,00:38.2,--,--
Running,1/2/21 13:55,FALSE,Ossining Running,0.15,13,00:43.7,186,190,4:58,4:43,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,00:43.7,1,0,0:00:43,00:43.7,240,245
Running,11/28/20 16:56,FALSE,Ossining Running,0.13,10,00:38.4,190,194,4:58,4:42,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:38.4,1,0,0:00:38,00:38.4,309,318
Running,4/7/19 11:01,FALSE,Ossining Running,0.08,6,00:24.5,126,172,4:58,3:48,--,--,2.57,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:20,00:24.5,240,241
Running,2/24/21 17:20,FALSE,Running,0.13,11,00:40.2,190,200,4:58,3:48,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:40.2,1,0,0:00:40,00:40.2,--,--
Running,10/3/20 17:46,FALSE,Waltham Running,0.12,10,00:35.7,188,192,4:57,5:02,--,--,1.73,0,0,0,0,0,0:00,0,0:00,No,00:35.7,1,0,00:35.7,00:35.7,39,46
Running,10/10/20 16:35,FALSE,Waltham Running,0.12,9,00:34.7,192,200,4:57,4:47,--,--,1.69,0,0,0,0,0,0:00,0,0:00,No,00:34.7,1,0,0:00:34,00:34.7,39,45
Running,10/3/20 17:48,FALSE,Waltham Running,0.12,9,00:35.0,190,192,4:57,4:45,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:35.0,1,0,0:00:35,00:35.0,39,46
Running,4/8/19 15:56,FALSE,Ossining Running,0.27,23,01:19.3,186,192,4:57,4:44,--,--,1.75,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:19,01:19.3,307,318
Running,9/15/20 18:58,FALSE,Waltham Running,0.11,9,00:34.1,190,206,4:57,4:41,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:34.1,1,0,0:00:34,00:34.1,39,45
Running,12/5/20 14:57,FALSE,Ossining Running,0.13,11,00:38.5,190,192,4:57,4:40,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:38.5,1,0,00:38.5,00:38.5,309,318
Running,12/5/20 14:43,FALSE,Ossining Running,0.13,10,00:39.2,190,200,4:57,4:33,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:39.2,1,0,0:00:39,00:39.2,309,318
Running,4/1/19 16:45,FALSE,Ossining Running,0.2,17,01:00.3,190,194,4:57,4:30,--,--,1.71,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:59,01:00.3,307,318
Running,11/26/18 16:09,FALSE,Ossining Running,0.13,10,00:38.1,192,202,4:57,4:17,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:33,00:38.1,240,242
Running,11/28/20 16:52,FALSE,Ossining Running,0.13,11,00:39.4,190,198,4:56,4:45,--,--,1.72,0,0,0,0,0,0:00,0,0:00,No,00:39.4,1,0,00:39.4,00:39.4,308,318
Running,1/23/21 15:23,FALSE,Ossining Running,0.26,25,01:18.2,188,194,4:56,4:42,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,01:18.2,1,0,0:01:18,01:18.2,307,318
Running,1/2/21 13:51,FALSE,Ossining Running,0.14,13,00:42.0,190,200,4:56,4:30,--,--,1.72,0,0,0,0,0,0:00,0,0:00,No,00:42.0,1,0,0:00:42,00:42.0,240,246
Running,12/5/20 14:55,FALSE,Ossining Running,0.13,10,00:38.3,192,194,4:55,4:48,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:38.3,1,0,0:00:38,00:38.3,309,318
Running,11/14/20 18:47,FALSE,Waltham Running,0.11,9,00:33.7,194,196,4:54,4:46,--,--,1.69,0,0,0,0,0,0:00,0,0:00,No,00:33.6,1,0,0:00:33,00:33.7,39,45
Running,11/7/20 17:25,FALSE,Waltham Running,0.12,9,00:34.4,190,192,4:54,4:45,--,--,1.73,0,0,0,0,0,0:00,0,0:00,No,00:34.4,1,0,0:00:34,00:34.4,39,45
Running,11/4/20 17:32,FALSE,Waltham Running,0.27,23,01:19.7,188,192,4:54,4:23,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,01:19.7,1,0,01:19.7,01:19.7,39,45
Running,4/8/19 15:53,FALSE,Ossining Running,0.27,23,01:19.1,188,196,4:54,4:15,--,--,1.75,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:17,01:19.1,307,318
Running,4/20/19 18:36,FALSE,Ossining Running,0.09,7,00:26.7,120,120,4:53,4:39,--,--,2.75,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:23,00:26.7,240,243
Running,11/28/20 17:08,FALSE,Ossining Running,0.13,10,00:37.2,194,194,4:53,4:39,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:37.2,1,0,0:00:37,00:37.2,309,318
Running,5/14/19 16:11,FALSE,Ossining Running,0.21,18,01:02.0,188,194,4:53,4:29,--,--,1.75,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:59,01:02.0,240,245
Running,4/21/19 19:26,FALSE,Ossining Running,0.27,22,01:18.5,188,194,4:53,4:28,--,--,1.75,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:17,01:18.5,307,318
Running,11/14/20 18:35,FALSE,Waltham Running,0.11,9,00:33.5,202,204,4:52,4:37,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:33.5,1,0,0:00:33,00:33.5,39,45
Running,11/7/20 17:32,FALSE,Waltham Running,0.12,9,00:34.2,192,194,4:51,4:42,--,--,1.73,0,0,0,0,0,0:00,0,0:00,No,00:34.2,1,0,0:00:34,00:34.2,39,45
Running,11/8/18 16:24,FALSE,Ossining Running,0.18,15,00:53.7,184,190,4:51,4:40,--,--,1.8,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:51,00:53.7,240,245
Running,3/17/21 17:17,FALSE,Waltham Running,0.16,14,00:45.4,200,204,4:51,4:29,--,--,1.66,0,0,0,0,0,0:00,0,0:00,No,00:45.4,1,0,00:45.4,00:45.4,36,47
Running,12/3/18 16:19,FALSE,Ossining Running,0.27,22,01:18.9,160,192,4:51,4:17,--,--,2.08,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:15,01:18.9,240,246
Running,8/11/20 13:35,FALSE,Running,0.13,9,00:36.7,198,214,4:51,3:30,--,--,1.67,0,0,0,0,0,0:00,0,0:00,No,00:36.7,1,0,00:36.7,00:36.7,--,--
Running,11/28/20 17:03,FALSE,Ossining Running,0.13,10,00:38.0,188,194,4:50,4:32,--,--,1.77,0,0,0,0,0,0:00,0,0:00,No,00:38.0,1,0,0:00:38,00:38.0,308,318
Running,10/24/20 16:40,FALSE,Waltham Running,0.13,10,00:38.5,188,196,4:50,4:29,--,--,1.77,0,0,0,0,0,0:00,0,0:00,No,00:38.6,1,0,0:00:38,00:38.5,46,48
Running,10/3/20 17:43,FALSE,Waltham Running,0.12,9,00:34.5,192,194,4:50,4:28,--,--,1.73,0,0,0,0,0,0:00,0,0:00,No,00:34.5,1,0,00:34.5,00:34.5,39,46
Running,11/26/18 16:11,FALSE,Ossining Running,0.13,10,00:37.8,180,186,4:50,4:18,--,--,1.85,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:36,00:37.8,242,245
Running,4/21/19 19:32,FALSE,Ossining Running,0.27,22,01:17.8,188,194,4:49,4:19,--,--,1.78,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:13,01:17.8,307,318
Running,4/8/19 16:06,FALSE,Ossining Running,0.27,22,01:16.8,192,200,4:48,4:22,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:13,01:16.8,307,318
Running,10/31/20 17:47,FALSE,Waltham Running,0.16,13,00:45.4,186,188,4:48,4:07,--,--,1.8,0,0,0,0,0,0:00,0,0:00,No,00:45.4,1,0,00:45.4,00:45.4,39,43
Running,12/5/20 15:01,FALSE,Ossining Running,0.13,10,00:37.7,192,194,4:47,4:42,--,--,1.75,0,0,0,0,0,0:00,0,0:00,No,00:37.7,1,0,00:37.7,00:37.7,309,318
Running,11/14/20 18:33,FALSE,Waltham Running,0.12,9,00:33.5,198,202,4:47,4:37,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:33.5,1,0,0:00:33,00:33.5,39,45
Running,4/21/19 19:16,FALSE,Ossining Running,0.27,22,01:16.9,192,198,4:47,4:32,--,--,1.75,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:15,01:16.9,307,318
Running,11/14/20 18:42,FALSE,Waltham Running,0.11,9,00:32.7,196,200,4:47,4:32,--,--,1.72,0,0,0,0,0,0:00,0,0:00,No,00:32.7,1,0,0:00:32,00:32.7,39,46
Running,1/12/20 16:41,FALSE,Waltham Running,0.05,3,00:14.0,126,174,4:47,4:24,--,--,2.67,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:14,00:14.0,39,39
Running,12/5/20 14:59,FALSE,Ossining Running,0.13,10,00:37.5,192,196,4:47,4:18,--,--,1.75,0,0,0,0,0,0:00,0,0:00,No,00:37.5,1,0,00:37.5,00:37.5,309,318
Running,11/8/18 16:27,FALSE,Ossining Running,0.19,15,00:53.9,198,206,4:47,4:09,--,--,1.7,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:53,00:53.9,240,245
Running,11/14/20 18:44,FALSE,Waltham Running,0.12,9,00:33.0,194,200,4:46,4:42,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,00:33.0,1,0,0:00:33,00:33.0,39,45
Running,11/7/20 17:30,FALSE,Waltham Running,0.12,9,00:33.8,190,194,4:46,4:40,--,--,1.78,0,0,0,0,0,0:00,0,0:00,No,00:33.8,1,0,00:33.8,00:33.8,39,45
Running,11/7/20 17:27,FALSE,Waltham Running,0.12,9,00:33.9,192,194,4:46,4:37,--,--,1.76,0,0,0,0,0,0:00,0,0:00,No,00:33.9,1,0,00:33.9,00:33.9,39,45
Running,4/8/19 16:01,FALSE,Ossining Running,0.27,22,01:16.8,188,196,4:46,4:23,--,--,1.8,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:14,01:16.8,307,318
Running,4/21/19 19:21,FALSE,Ossining Running,0.27,22,01:17.0,190,194,4:46,4:19,--,--,1.78,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:15,01:17.0,306,318
Running,10/31/20 17:35,FALSE,Waltham Running,0.15,12,00:43.6,188,198,4:45,4:41,--,--,1.8,0,0,0,0,0,0:00,0,0:00,No,00:43.6,1,0,00:43.6,00:43.6,39,44
Running,1/2/21 14:09,FALSE,Ossining Running,0.13,12,00:37.6,192,194,4:45,4:37,--,--,1.76,0,0,0,0,0,0:00,0,0:00,No,00:37.6,1,0,00:37.6,00:37.6,240,244
Running,11/26/18 16:16,FALSE,Ossining Running,0.07,5,00:20.6,190,192,4:45,4:28,--,--,1.78,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:17,00:20.6,243,244
Running,11/26/18 16:07,FALSE,Ossining Running,0.13,10,00:37.0,182,192,4:45,4:26,--,--,1.86,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:32,00:37.0,242,244
Running,4/8/19 15:58,FALSE,Ossining Running,0.27,22,01:16.1,190,196,4:44,4:31,--,--,1.79,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:12,01:16.1,306,318
Running,4/8/19 16:03,FALSE,Ossining Running,0.27,23,01:17.4,188,194,4:44,4:25,--,--,1.81,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:14,01:17.4,307,317
Running,11/8/18 16:19,FALSE,Ossining Running,0.18,14,00:50.7,202,208,4:44,4:23,--,--,1.69,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:48,00:50.7,240,244
Running,11/28/20 17:06,FALSE,Ossining Running,0.13,10,00:36.7,194,200,4:44,4:22,--,--,1.75,0,0,0,0,0,0:00,0,0:00,No,00:36.7,1,0,0:00:36,00:36.7,309,318
Running,11/14/20 18:37,FALSE,Waltham Running,0.12,9,00:33.3,198,202,4:43,4:38,--,--,1.72,0,0,0,0,0,0:00,0,0:00,No,00:33.3,1,0,0:00:33,00:33.3,39,45
Running,1/2/21 14:06,FALSE,Ossining Running,0.13,11,00:37.0,194,202,4:43,4:24,--,--,1.76,0,0,0,0,0,0:00,0,0:00,No,00:37.0,1,0,0:00:37,00:37.0,240,243
Running,11/14/20 18:39,FALSE,Waltham Running,0.12,9,00:33.2,196,200,4:42,4:38,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,00:33.2,1,0,0:00:33,00:33.2,39,46
Running,12/29/20 18:06,FALSE,Ossining Running,0.26,21,01:14.8,192,196,4:42,4:30,--,--,1.78,0,0,0,0,0,0:00,0,0:00,No,01:14.8,1,0,01:14.8,01:14.8,240,246
Running,11/21/20 16:07,FALSE,Ossining Running,0.13,10,00:36.8,196,204,4:42,4:28,--,--,1.74,0,0,0,0,0,0:00,0,0:00,No,00:36.8,1,0,00:36.8,00:36.8,307,315
Running,1/2/21 14:11,FALSE,Ossining Running,0.13,11,00:37.2,196,200,4:42,4:23,--,--,1.75,0,0,0,0,0,0:00,0,0:00,No,00:37.2,1,0,0:00:37,00:37.2,240,244
Running,11/26/18 16:15,FALSE,Ossining Running,0.06,4,00:15.6,190,192,4:42,4:22,--,--,1.8,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:14,00:15.6,242,244
Running,5/14/19 15:58,FALSE,Ossining Running,0.27,22,01:17.0,190,200,4:42,4:04,--,--,1.8,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:15,01:17.0,240,245
Running,10/24/20 16:37,FALSE,Waltham Running,0.13,10,00:37.9,194,198,4:41,4:36,--,--,1.77,0,0,0,0,0,0:00,0,0:00,No,00:37.9,1,0,00:37.9,00:37.9,46,48
Running,11/7/20 17:15,FALSE,Waltham Running,0.12,9,00:33.3,194,200,4:41,4:26,--,--,1.77,0,0,0,0,0,0:00,0,0:00,No,00:33.3,1,0,0:00:33,00:33.3,39,45
Running,11/26/18 16:18,FALSE,Ossining Running,0.07,5,00:20.6,124,192,4:41,4:11,--,--,2.77,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:19,00:20.6,240,244
Running,11/8/18 16:07,FALSE,Ossining Running,0.34,27,01:36.0,168,192,4:41,3:59,--,--,2.04,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:32,01:36.0,240,246
Running,10/24/20 16:35,FALSE,Waltham Running,0.13,10,00:37.7,194,200,4:40,4:22,--,--,1.78,0,0,0,0,0,0:00,0,0:00,No,00:37.7,1,0,0:00:37,00:37.7,46,48
Running,4/15/19 9:29,FALSE,Ossining Running,0.13,10,00:36.1,188,192,4:40,3:59,--,--,1.83,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:34,00:36.1,242,246
Running,4/21/19 19:06,FALSE,Running,0.26,20,01:13.3,192,202,4:40,3:40,--,--,1.8,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:10,01:13.3,--,--
Running,11/21/20 16:21,FALSE,Ossining Running,0.12,9,00:34.8,194,196,4:39,4:30,--,--,1.78,0,0,0,0,0,0:00,0,0:00,No,00:34.8,1,0,0:00:34,00:34.8,309,318
Running,4/1/19 16:41,FALSE,Ossining Running,0.2,16,00:56.7,196,214,4:39,4:07,--,--,1.77,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:53,00:56.7,307,318
Running,11/26/18 16:13,FALSE,Ossining Running,0.13,10,00:37.3,188,190,4:39,4:05,--,--,1.84,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:37,00:37.3,240,243
Running,11/26/20 17:36,FALSE,Ossining Running,0.27,21,01:13.8,196,200,4:38,4:25,--,--,1.77,0,0,0,0,0,0:00,0,0:00,No,01:13.8,1,0,01:13.8,01:13.8,307,318
Running,4/1/19 16:33,FALSE,Ossining Running,0.2,16,00:55.2,160,208,4:38,4:16,--,--,2.17,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:54,00:55.2,307,318
